antecedents,consequents,antecedent support,consequent support,support,confidence,lift
"frozenset({'Cabinet', 'Fridge'})",frozenset({'Microwave'}),0.305555556,0.583333333,0.305555556,1,1.714285714
frozenset({'Cabinet'}),"frozenset({'Microwave', 'Fridge'})",0.305555556,0.583333333,0.305555556,1,1.714285714
"frozenset({'Cabinet', 'Seat'})",frozenset({'Fridge'}),0.305555556,0.944444444,0.305555556,1,1.058823529
"frozenset({'Cabinet', 'Fridge'})",frozenset({'Seat'}),0.305555556,0.916666667,0.305555556,1,1.090909091
frozenset({'Cabinet'}),"frozenset({'Fridge', 'Seat'})",0.305555556,0.916666667,0.305555556,1,1.090909091
"frozenset({'Shower', 'Cabinet'})",frozenset({'Fridge'}),0.305555556,0.944444444,0.305555556,1,1.058823529
"frozenset({'Cabinet', 'Fridge'})",frozenset({'Shower'}),0.305555556,0.694444444,0.305555556,1,1.44
frozenset({'Cabinet'}),"frozenset({'Shower', 'Fridge'})",0.305555556,0.694444444,0.305555556,1,1.44
"frozenset({'Cabinet', 'Fridge'})",frozenset({'Toaster'}),0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cabinet', 'Toaster'})",frozenset({'Fridge'}),0.305555556,0.944444444,0.305555556,1,1.058823529
frozenset({'Cabinet'}),"frozenset({'Fridge', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cabinet', 'Fridge'})",frozenset({'Toilet'}),0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Cabinet', 'Toilet'})",frozenset({'Fridge'}),0.277777778,0.944444444,0.277777778,1,1.058823529
frozenset({'Cabinet'}),"frozenset({'Fridge', 'Toilet'})",0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Maindoor', 'Cabinet'})",frozenset({'Microwave'}),0.25,0.583333333,0.25,1,1.714285714
"frozenset({'Maindoor', 'Cabinet'})",frozenset({'Seat'}),0.25,0.916666667,0.25,1,1.090909091
"frozenset({'Maindoor', 'Cabinet'})",frozenset({'Shower'}),0.25,0.694444444,0.25,1,1.44
"frozenset({'Maindoor', 'Cabinet'})",frozenset({'Toaster'}),0.25,0.361111111,0.25,1,2.769230769
"frozenset({'Maindoor', 'Cabinet'})",frozenset({'Toilet'}),0.25,0.916666667,0.25,1,1.090909091
"frozenset({'Microwave', 'Cabinet'})",frozenset({'Seat'}),0.305555556,0.916666667,0.305555556,1,1.090909091
"frozenset({'Cabinet', 'Seat'})",frozenset({'Microwave'}),0.305555556,0.583333333,0.305555556,1,1.714285714
frozenset({'Cabinet'}),"frozenset({'Microwave', 'Seat'})",0.305555556,0.583333333,0.305555556,1,1.714285714
"frozenset({'Shower', 'Cabinet'})",frozenset({'Microwave'}),0.305555556,0.583333333,0.305555556,1,1.714285714
"frozenset({'Microwave', 'Cabinet'})",frozenset({'Shower'}),0.305555556,0.694444444,0.305555556,1,1.44
frozenset({'Cabinet'}),"frozenset({'Shower', 'Microwave'})",0.305555556,0.555555556,0.305555556,1,1.8
"frozenset({'Microwave', 'Cabinet'})",frozenset({'Toaster'}),0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cabinet', 'Toaster'})",frozenset({'Microwave'}),0.305555556,0.583333333,0.305555556,1,1.714285714
frozenset({'Cabinet'}),"frozenset({'Microwave', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Microwave', 'Cabinet'})",frozenset({'Toilet'}),0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Cabinet', 'Toilet'})",frozenset({'Microwave'}),0.277777778,0.583333333,0.277777778,1,1.714285714
frozenset({'Cabinet'}),"frozenset({'Microwave', 'Toilet'})",0.305555556,0.555555556,0.277777778,0.909090909,1.636363636
"frozenset({'Shower', 'Cabinet'})",frozenset({'Seat'}),0.305555556,0.916666667,0.305555556,1,1.090909091
"frozenset({'Cabinet', 'Seat'})",frozenset({'Shower'}),0.305555556,0.694444444,0.305555556,1,1.44
frozenset({'Cabinet'}),"frozenset({'Shower', 'Seat'})",0.305555556,0.666666667,0.305555556,1,1.5
"frozenset({'Cabinet', 'Seat'})",frozenset({'Toaster'}),0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cabinet', 'Toaster'})",frozenset({'Seat'}),0.305555556,0.916666667,0.305555556,1,1.090909091
frozenset({'Cabinet'}),"frozenset({'Seat', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cabinet', 'Seat'})",frozenset({'Toilet'}),0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Cabinet', 'Toilet'})",frozenset({'Seat'}),0.277777778,0.916666667,0.277777778,1,1.090909091
frozenset({'Cabinet'}),"frozenset({'Seat', 'Toilet'})",0.305555556,0.888888889,0.277777778,0.909090909,1.022727273
"frozenset({'Shower', 'Cabinet'})",frozenset({'Toaster'}),0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cabinet', 'Toaster'})",frozenset({'Shower'}),0.305555556,0.694444444,0.305555556,1,1.44
frozenset({'Cabinet'}),"frozenset({'Shower', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Shower', 'Cabinet'})",frozenset({'Toilet'}),0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Cabinet', 'Toilet'})",frozenset({'Shower'}),0.277777778,0.694444444,0.277777778,1,1.44
frozenset({'Cabinet'}),"frozenset({'Shower', 'Toilet'})",0.305555556,0.666666667,0.277777778,0.909090909,1.363636364
"frozenset({'Cabinet', 'Toilet'})",frozenset({'Toaster'}),0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Cabinet', 'Toaster'})",frozenset({'Toilet'}),0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
frozenset({'Cabinet'}),"frozenset({'Toaster', 'Toilet'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Cupboard', 'Cooktop'})",frozenset({'Fridge'}),0.305555556,0.944444444,0.305555556,1,1.058823529
"frozenset({'Cooktop', 'Fridge'})",frozenset({'Cupboard'}),0.305555556,0.666666667,0.305555556,1,1.5
frozenset({'Cooktop'}),"frozenset({'Cupboard', 'Fridge'})",0.305555556,0.666666667,0.305555556,1,1.5
"frozenset({'Maindoor', 'Cooktop'})",frozenset({'Cupboard'}),0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Microwave', 'Cooktop'})",frozenset({'Cupboard'}),0.305555556,0.666666667,0.305555556,1,1.5
"frozenset({'Cupboard', 'Cooktop'})",frozenset({'Microwave'}),0.305555556,0.583333333,0.305555556,1,1.714285714
frozenset({'Cooktop'}),"frozenset({'Microwave', 'Cupboard'})",0.305555556,0.555555556,0.305555556,1,1.8
"frozenset({'Cupboard', 'Cooktop'})",frozenset({'Seat'}),0.305555556,0.916666667,0.305555556,1,1.090909091
"frozenset({'Cooktop', 'Seat'})",frozenset({'Cupboard'}),0.305555556,0.666666667,0.305555556,1,1.5
frozenset({'Cooktop'}),"frozenset({'Cupboard', 'Seat'})",0.305555556,0.666666667,0.305555556,1,1.5
"frozenset({'Shower', 'Cooktop'})",frozenset({'Cupboard'}),0.305555556,0.666666667,0.305555556,1,1.5
"frozenset({'Cupboard', 'Cooktop'})",frozenset({'Shower'}),0.305555556,0.694444444,0.305555556,1,1.44
frozenset({'Cooktop'}),"frozenset({'Shower', 'Cupboard'})",0.305555556,0.555555556,0.305555556,1,1.8
"frozenset({'Cupboard', 'Cooktop'})",frozenset({'Toaster'}),0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cooktop', 'Toaster'})",frozenset({'Cupboard'}),0.305555556,0.666666667,0.305555556,1,1.5
frozenset({'Cooktop'}),"frozenset({'Cupboard', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cupboard', 'Cooktop'})",frozenset({'Toilet'}),0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Cooktop', 'Toilet'})",frozenset({'Cupboard'}),0.277777778,0.666666667,0.277777778,1,1.5
frozenset({'Cooktop'}),"frozenset({'Cupboard', 'Toilet'})",0.305555556,0.638888889,0.277777778,0.909090909,1.422924901
"frozenset({'Maindoor', 'Cooktop'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({'Microwave', 'Cooktop'})",frozenset({'Fridge'}),0.305555556,0.944444444,0.305555556,1,1.058823529
"frozenset({'Cooktop', 'Fridge'})",frozenset({'Microwave'}),0.305555556,0.583333333,0.305555556,1,1.714285714
frozenset({'Cooktop'}),"frozenset({'Microwave', 'Fridge'})",0.305555556,0.583333333,0.305555556,1,1.714285714
"frozenset({'Cooktop', 'Seat'})",frozenset({'Fridge'}),0.305555556,0.944444444,0.305555556,1,1.058823529
"frozenset({'Cooktop', 'Fridge'})",frozenset({'Seat'}),0.305555556,0.916666667,0.305555556,1,1.090909091
frozenset({'Cooktop'}),"frozenset({'Fridge', 'Seat'})",0.305555556,0.916666667,0.305555556,1,1.090909091
"frozenset({'Shower', 'Cooktop'})",frozenset({'Fridge'}),0.305555556,0.944444444,0.305555556,1,1.058823529
"frozenset({'Cooktop', 'Fridge'})",frozenset({'Shower'}),0.305555556,0.694444444,0.305555556,1,1.44
frozenset({'Cooktop'}),"frozenset({'Shower', 'Fridge'})",0.305555556,0.694444444,0.305555556,1,1.44
"frozenset({'Cooktop', 'Fridge'})",frozenset({'Toaster'}),0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cooktop', 'Toaster'})",frozenset({'Fridge'}),0.305555556,0.944444444,0.305555556,1,1.058823529
frozenset({'Cooktop'}),"frozenset({'Fridge', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cooktop', 'Fridge'})",frozenset({'Toilet'}),0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Cooktop', 'Toilet'})",frozenset({'Fridge'}),0.277777778,0.944444444,0.277777778,1,1.058823529
frozenset({'Cooktop'}),"frozenset({'Fridge', 'Toilet'})",0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Maindoor', 'Cooktop'})",frozenset({'Microwave'}),0.222222222,0.583333333,0.222222222,1,1.714285714
"frozenset({'Maindoor', 'Cooktop'})",frozenset({'Seat'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop'})",frozenset({'Shower'}),0.222222222,0.694444444,0.222222222,1,1.44
"frozenset({'Maindoor', 'Cooktop'})",frozenset({'Toaster'}),0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Microwave', 'Cooktop'})",frozenset({'Seat'}),0.305555556,0.916666667,0.305555556,1,1.090909091
"frozenset({'Cooktop', 'Seat'})",frozenset({'Microwave'}),0.305555556,0.583333333,0.305555556,1,1.714285714
frozenset({'Cooktop'}),"frozenset({'Microwave', 'Seat'})",0.305555556,0.583333333,0.305555556,1,1.714285714
"frozenset({'Shower', 'Cooktop'})",frozenset({'Microwave'}),0.305555556,0.583333333,0.305555556,1,1.714285714
"frozenset({'Microwave', 'Cooktop'})",frozenset({'Shower'}),0.305555556,0.694444444,0.305555556,1,1.44
frozenset({'Cooktop'}),"frozenset({'Shower', 'Microwave'})",0.305555556,0.555555556,0.305555556,1,1.8
"frozenset({'Microwave', 'Cooktop'})",frozenset({'Toaster'}),0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cooktop', 'Toaster'})",frozenset({'Microwave'}),0.305555556,0.583333333,0.305555556,1,1.714285714
frozenset({'Cooktop'}),"frozenset({'Microwave', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Microwave', 'Cooktop'})",frozenset({'Toilet'}),0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Cooktop', 'Toilet'})",frozenset({'Microwave'}),0.277777778,0.583333333,0.277777778,1,1.714285714
frozenset({'Cooktop'}),"frozenset({'Microwave', 'Toilet'})",0.305555556,0.555555556,0.277777778,0.909090909,1.636363636
"frozenset({'Shower', 'Cooktop'})",frozenset({'Seat'}),0.305555556,0.916666667,0.305555556,1,1.090909091
"frozenset({'Cooktop', 'Seat'})",frozenset({'Shower'}),0.305555556,0.694444444,0.305555556,1,1.44
frozenset({'Cooktop'}),"frozenset({'Shower', 'Seat'})",0.305555556,0.666666667,0.305555556,1,1.5
"frozenset({'Cooktop', 'Seat'})",frozenset({'Toaster'}),0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cooktop', 'Toaster'})",frozenset({'Seat'}),0.305555556,0.916666667,0.305555556,1,1.090909091
frozenset({'Cooktop'}),"frozenset({'Seat', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cooktop', 'Seat'})",frozenset({'Toilet'}),0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Cooktop', 'Toilet'})",frozenset({'Seat'}),0.277777778,0.916666667,0.277777778,1,1.090909091
frozenset({'Cooktop'}),"frozenset({'Seat', 'Toilet'})",0.305555556,0.888888889,0.277777778,0.909090909,1.022727273
"frozenset({'Shower', 'Cooktop'})",frozenset({'Toaster'}),0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cooktop', 'Toaster'})",frozenset({'Shower'}),0.305555556,0.694444444,0.305555556,1,1.44
frozenset({'Cooktop'}),"frozenset({'Shower', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Shower', 'Cooktop'})",frozenset({'Toilet'}),0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Cooktop', 'Toilet'})",frozenset({'Shower'}),0.277777778,0.694444444,0.277777778,1,1.44
frozenset({'Cooktop'}),"frozenset({'Shower', 'Toilet'})",0.305555556,0.666666667,0.277777778,0.909090909,1.363636364
"frozenset({'Cooktop', 'Toaster'})",frozenset({'Toilet'}),0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Cooktop', 'Toilet'})",frozenset({'Toaster'}),0.277777778,0.361111111,0.277777778,1,2.769230769
frozenset({'Cooktop'}),"frozenset({'Toilet', 'Toaster'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Maindoor', 'Cupboard'})",frozenset({'Fridge'}),0.5,0.944444444,0.5,1,1.058823529
"frozenset({'Microwave', 'Cupboard'})",frozenset({'Fridge'}),0.555555556,0.944444444,0.555555556,1,1.058823529
"frozenset({'Microwave', 'Fridge'})",frozenset({'Cupboard'}),0.583333333,0.666666667,0.555555556,0.952380952,1.428571429
frozenset({'Microwave'}),"frozenset({'Cupboard', 'Fridge'})",0.583333333,0.666666667,0.555555556,0.952380952,1.428571429
"frozenset({'Cupboard', 'Seat'})",frozenset({'Fridge'}),0.666666667,0.944444444,0.666666667,1,1.058823529
"frozenset({'Cupboard', 'Fridge'})",frozenset({'Seat'}),0.666666667,0.916666667,0.666666667,1,1.090909091
frozenset({'Cupboard'}),"frozenset({'Fridge', 'Seat'})",0.666666667,0.916666667,0.666666667,1,1.090909091
"frozenset({'Shower', 'Cupboard'})",frozenset({'Fridge'}),0.555555556,0.944444444,0.555555556,1,1.058823529
"frozenset({'Cupboard', 'Toaster'})",frozenset({'Fridge'}),0.361111111,0.944444444,0.361111111,1,1.058823529
"frozenset({'Fridge', 'Toaster'})",frozenset({'Cupboard'}),0.361111111,0.666666667,0.361111111,1,1.5
frozenset({'Toaster'}),"frozenset({'Cupboard', 'Fridge'})",0.361111111,0.666666667,0.361111111,1,1.5
"frozenset({'Cupboard', 'Fridge'})",frozenset({'Toilet'}),0.666666667,0.916666667,0.638888889,0.958333333,1.045454545
"frozenset({'Cupboard', 'Toilet'})",frozenset({'Fridge'}),0.638888889,0.944444444,0.638888889,1,1.058823529
frozenset({'Cupboard'}),"frozenset({'Fridge', 'Toilet'})",0.666666667,0.916666667,0.638888889,0.958333333,1.045454545
"frozenset({'Maindoor', 'Microwave'})",frozenset({'Cupboard'}),0.444444444,0.666666667,0.444444444,1,1.5
"frozenset({'Maindoor', 'Cupboard'})",frozenset({'Seat'}),0.5,0.916666667,0.5,1,1.090909091
"frozenset({'Maindoor', 'Toaster'})",frozenset({'Cupboard'}),0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Maindoor', 'Cupboard'})",frozenset({'Toilet'}),0.5,0.916666667,0.5,1,1.090909091
"frozenset({'Microwave', 'Cupboard'})",frozenset({'Seat'}),0.555555556,0.916666667,0.555555556,1,1.090909091
"frozenset({'Microwave', 'Seat'})",frozenset({'Cupboard'}),0.583333333,0.666666667,0.555555556,0.952380952,1.428571429
frozenset({'Microwave'}),"frozenset({'Cupboard', 'Seat'})",0.583333333,0.666666667,0.555555556,0.952380952,1.428571429
"frozenset({'Shower', 'Cupboard'})",frozenset({'Microwave'}),0.555555556,0.583333333,0.527777778,0.95,1.628571429
"frozenset({'Shower', 'Microwave'})",frozenset({'Cupboard'}),0.555555556,0.666666667,0.527777778,0.95,1.425
"frozenset({'Microwave', 'Cupboard'})",frozenset({'Shower'}),0.555555556,0.694444444,0.527777778,0.95,1.368
frozenset({'Microwave'}),"frozenset({'Shower', 'Cupboard'})",0.583333333,0.555555556,0.527777778,0.904761905,1.628571429
"frozenset({'Microwave', 'Toaster'})",frozenset({'Cupboard'}),0.361111111,0.666666667,0.361111111,1,1.5
"frozenset({'Cupboard', 'Toaster'})",frozenset({'Microwave'}),0.361111111,0.583333333,0.361111111,1,1.714285714
frozenset({'Toaster'}),"frozenset({'Microwave', 'Cupboard'})",0.361111111,0.555555556,0.361111111,1,1.8
"frozenset({'Microwave', 'Cupboard'})",frozenset({'Toilet'}),0.555555556,0.916666667,0.527777778,0.95,1.036363636
"frozenset({'Microwave', 'Toilet'})",frozenset({'Cupboard'}),0.555555556,0.666666667,0.527777778,0.95,1.425
frozenset({'Microwave'}),"frozenset({'Cupboard', 'Toilet'})",0.583333333,0.638888889,0.527777778,0.904761905,1.416149068
"frozenset({'Shower', 'Cupboard'})",frozenset({'Seat'}),0.555555556,0.916666667,0.555555556,1,1.090909091
"frozenset({'Cupboard', 'Toaster'})",frozenset({'Seat'}),0.361111111,0.916666667,0.361111111,1,1.090909091
"frozenset({'Seat', 'Toaster'})",frozenset({'Cupboard'}),0.361111111,0.666666667,0.361111111,1,1.5
frozenset({'Toaster'}),"frozenset({'Cupboard', 'Seat'})",0.361111111,0.666666667,0.361111111,1,1.5
"frozenset({'Cupboard', 'Seat'})",frozenset({'Toilet'}),0.666666667,0.916666667,0.638888889,0.958333333,1.045454545
"frozenset({'Cupboard', 'Toilet'})",frozenset({'Seat'}),0.638888889,0.916666667,0.638888889,1,1.090909091
frozenset({'Cupboard'}),"frozenset({'Seat', 'Toilet'})",0.666666667,0.888888889,0.638888889,0.958333333,1.078125
"frozenset({'Shower', 'Toaster'})",frozenset({'Cupboard'}),0.361111111,0.666666667,0.361111111,1,1.5
"frozenset({'Cupboard', 'Toaster'})",frozenset({'Shower'}),0.361111111,0.694444444,0.361111111,1,1.44
frozenset({'Toaster'}),"frozenset({'Shower', 'Cupboard'})",0.361111111,0.555555556,0.361111111,1,1.8
"frozenset({'Shower', 'Cupboard'})",frozenset({'Toilet'}),0.555555556,0.916666667,0.527777778,0.95,1.036363636
"frozenset({'Cupboard', 'Toaster'})",frozenset({'Toilet'}),0.361111111,0.916666667,0.333333333,0.923076923,1.006993007
"frozenset({'Toaster', 'Toilet'})",frozenset({'Cupboard'}),0.333333333,0.666666667,0.333333333,1,1.5
frozenset({'Toaster'}),"frozenset({'Cupboard', 'Toilet'})",0.361111111,0.638888889,0.333333333,0.923076923,1.444816054
"frozenset({'Door', 'Fridge'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Door', 'Toilet'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
frozenset({'Door'}),"frozenset({'Fridge', 'Toilet'})",0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Microwave'})",frozenset({'Fridge'}),0.444444444,0.944444444,0.444444444,1,1.058823529
"frozenset({'Maindoor', 'Seat'})",frozenset({'Fridge'}),0.611111111,0.944444444,0.611111111,1,1.058823529
"frozenset({'Maindoor', 'Fridge'})",frozenset({'Seat'}),0.638888889,0.916666667,0.611111111,0.956521739,1.043478261
frozenset({'Maindoor'}),"frozenset({'Fridge', 'Seat'})",0.638888889,0.916666667,0.611111111,0.956521739,1.043478261
"frozenset({'Shower', 'Maindoor'})",frozenset({'Fridge'}),0.5,0.944444444,0.5,1,1.058823529
"frozenset({'Maindoor', 'Toaster'})",frozenset({'Fridge'}),0.277777778,0.944444444,0.277777778,1,1.058823529
"frozenset({'Maindoor', 'Fridge'})",frozenset({'Toilet'}),0.638888889,0.916666667,0.638888889,1,1.090909091
"frozenset({'Maindoor', 'Toilet'})",frozenset({'Fridge'}),0.638888889,0.944444444,0.638888889,1,1.058823529
frozenset({'Maindoor'}),"frozenset({'Fridge', 'Toilet'})",0.638888889,0.916666667,0.638888889,1,1.090909091
"frozenset({'Microwave', 'Seat'})",frozenset({'Fridge'}),0.583333333,0.944444444,0.583333333,1,1.058823529
"frozenset({'Microwave', 'Fridge'})",frozenset({'Seat'}),0.583333333,0.916666667,0.583333333,1,1.090909091
frozenset({'Microwave'}),"frozenset({'Fridge', 'Seat'})",0.583333333,0.916666667,0.583333333,1,1.090909091
"frozenset({'Shower', 'Microwave'})",frozenset({'Fridge'}),0.555555556,0.944444444,0.555555556,1,1.058823529
"frozenset({'Microwave', 'Fridge'})",frozenset({'Shower'}),0.583333333,0.694444444,0.555555556,0.952380952,1.371428571
frozenset({'Microwave'}),"frozenset({'Shower', 'Fridge'})",0.583333333,0.694444444,0.555555556,0.952380952,1.371428571
"frozenset({'Microwave', 'Toaster'})",frozenset({'Fridge'}),0.361111111,0.944444444,0.361111111,1,1.058823529
"frozenset({'Fridge', 'Toaster'})",frozenset({'Microwave'}),0.361111111,0.583333333,0.361111111,1,1.714285714
frozenset({'Toaster'}),"frozenset({'Microwave', 'Fridge'})",0.361111111,0.583333333,0.361111111,1,1.714285714
"frozenset({'Microwave', 'Fridge'})",frozenset({'Toilet'}),0.583333333,0.916666667,0.555555556,0.952380952,1.038961039
"frozenset({'Microwave', 'Toilet'})",frozenset({'Fridge'}),0.555555556,0.944444444,0.555555556,1,1.058823529
